Constituency,No,Name,Gender,Category,Party,General Vote,Postal Vote,Total,PctVotes
Champdani,7,DILIP DAS,M,SC,IND,632,0,632,0.31
Champdani,8,AJAY YADAV,M,GEN,IND,411,5,416,0.21
Singur,1,BECHARAM MANNA,M,GEN,AITC,99852,1225,101077,48.15
Singur,2,RABINDRANATH BHATTACHARYA,M,GEN,BJP,74595,559,75154,35.8
Singur,3,SRIJAN BHATTACHARYYA,M,GEN,CPI(M),29639,377,30016,14.3
Singur,4,NOTA,,,NOTA,2335,10,2345,1.12
Singur,5,SHANKAR JANA,M,GEN,SUCI,1339,7,1346,0.64
Chandannagar,1,INDRANIL SEN,M,GEN,AITC,85604,1174,86778,47.63
Chandannagar,2,DEEPANJAN KUMAR GUHA,M,GEN,BJP,55275,474,55749,30.6
Chandannagar,3,GAUTAM SARKAR,M,GEN,CPI(M),33071,631,33702,18.5
Chandannagar,4,NOTA,,,NOTA,3000,23,3023,1.66
Chandannagar,5,RATAN KUMAR CHATTERJEE (R.K.C),M,GEN,IND,1179,5,1184,0.65
Chandannagar,6,UDAY VEER CHOUDHURY,M,SC,IND,532,6,538,0.3
Chandannagar,7,SUBRATA DEY,M,GEN,IND Carrom,531,1,532,0.29
Chandannagar,8,TANDRA BHATTACHARJEE (TANDRADI),F,GEN,IND,352,13,365,0.2
Chandannagar,9,PRALOY MUKHERJEE,M,GEN,IND,304,3,307,0.17
Chunchura,1,Asit Mazumder (Tapan),M,GEN,AITC,115802,1302,117104,45.97
Chunchura,2,Locket Chatterjee,F,GEN,BJP,98011,676,98687,38.74
Chunchura,3,PRANAB KUMAR GHOSH,M,GEN,AIFB,28397,380,28777,11.3
Chunchura,4,NOTA,,,NOTA,4319,19,4338,1.7
Chunchura,5,Goutam Mondal,M,SC,BSP,1306,22,1328,0.52
Chunchura,6,Kashinath Murmu,M,ST,IND,1297,14,1311,0.51
Chunchura,7,Ajanta Sarkar,F,GEN,SP(I),1034,8,1042,0.41
Chunchura,8,AJIT KUMAR MURMU,M,ST,APoI,827,12,839,0.33
Chunchura,9,Debkanta Sikdar,M,GEN,IND,658,7,665,0.26
Chunchura,10,Gopal Jee Pandey,M,GEN,IND,639,7,646,0.25
Balagarh,1,MANORANJAN BAPARI,M,SC,AITC,99524,840,100364,45.63
Balagarh,2,SUBHAS CHANDRA HALDAR,M,SC,BJP,93993,587,94580,43.0
Balagarh,3,MAHAMAYA MONDAL,F,SC,CPI(M),19592,174,19766,8.99
Balagarh,4,NOTA,,,NOTA,3098,7,3105,1.41
Balagarh,5,SUKDEB BISWAS,M,SC,SUCI,2133,9,2142,0.97
Pandua,1,Dr. Ratna De Nag,F,GEN,AITC,102128,746,102874,45.99
Pandua,2,Partha Sharma,M,GEN,BJP,70651,365,71016,31.75
Pandua,3,Amjad Hossain Sk.,M,GEN,CPI(M),41205,269,41474,18.54
Pandua,4,NOTA,,,NOTA,2159,5,2164,0.97
Pandua,5,Paban Mazumder,M,SC,SUCI,1971,11,1982,0.89
Pandua,6,Mina Roy,F,SC,BSP,1632,18,1650,0.74
Pandua,7,Balai Saren,M,ST,APoI,1254,6,1260,0.56
Pandua,8,Sk. Nasiruddin,M,GEN,LJP,1239,5,1244,0.56
Saptagram,1,TAPAN DASGUPTA,M,GEN,AITC,92689,639,93328,48.56
Saptagram,2,DEBABRATA BISWAS,M,GEN,BJP,83128,428,83556,43.48
Saptagram,3,PABITRA DEB,M,GEN,INC,8233,99,8332,4.34
Saptagram,4,NOTA,,,NOTA,3031,6,3037,1.58
Saptagram,5,Subir Roy,M,GEN,IND,1745,0,1745,0.91
Saptagram,6,Milan Das,M,GEN,IND,706,1,707,0.37
Saptagram,7,Bishnu Chowdhuri,M,GEN,IND,595,6,601,0.31
Saptagram,8,Ajoy Das,M,GEN,IND,556,12,568,0.3
Saptagram,9,Paritosh Karmakar,M,GEN,IND,306,10,316,0.16
Chanditala,1,SWATI KHANDOKER,F,GEN,AITC,102719,399,103118,49.79
Chanditala,2,DEBASHISH DASGUPTA(YASH D GUPTAA),M,GEN,BJP,61620,151,61771,29.83
Chanditala,3,MD. SALIM,M,GEN,CPI(M),37005,156,37161,17.94
Chanditala,4,NOTA,,,NOTA,2153,3,2156,1.04
Chanditala,5,ABDUL RAHIM MOLLICK,M,GEN,IND,1882,4,1886,0.91
Chanditala,6,ONKAR MAJUMDER,M,GEN,IND,1011,3,1014,0.49
Jangipara,1,SNEHASIS CHAKRABORTY,M,GEN,AITC,101054,831,101885,48.42
Jangipara,2,DEBJIT SARKAR,M,GEN,BJP,83474,485,83959,39.9
Jangipara,3,SK. MAINUDDIN,M,GEN,RSSCMJP,17661,95,17756,8.44
Jangipara,4,NOTA,,,NOTA,3031,9,3040,1.44
Jangipara,5,SK. SAMSUDDIN,M,GEN,IND,1681,4,1685,0.8
Jangipara,6,SK. AMJAD ALI,M,GEN,IND,953,5,958,0.46
Jangipara,7,TANUSREE GHOSH,F,GEN,IND,654,7,661,0.31
Jangipara,8,SAMIR BANDYOPADHYAY,M,GEN,IND,449,18,467,0.22
Haripal,1,Dr. Karabi Manna,F,GEN,AITC,109128,1087,110215,49.92
Haripal,2,Samiran Mitra,M,GEN,BJP,86561,582,87143,39.47
Haripal,3,Simal Saren,M,ST,RSSCMJP,15662,133,15795,7.15
Haripal,4,NOTA,,,NOTA,3344,23,3367,1.53
Haripal,5,Totan Bag,M,SC,BSP,2108,24,2132,0.97
Haripal,6,Biswanath Ghosh,M,GEN,SUCI,2103,19,2122,0.96
Dhanekhali,1,ASIMA PATRA,F,SC,AITC,123509,1267,124776,53.36
Dhanekhali,2,TUSAR KUMAR MAJUMDAR,M,SC,BJP,93861,756,94617,40.46
Dhanekhali,3,ANIRBAN SAHA,M,SC,INC,8929,104,9033,3.86
Dhanekhali,4,SAJAL KUMAR DE,M,SC,CPI(ML)(L),3215,15,3230,1.38
Dhanekhali,5,NOTA,,,NOTA,2167,15,2182,0.93
Tarakeswar,1,RAMENDU SINHARAY,M,GEN,AITC,95384,1314,96698,46.96
Tarakeswar,2,Dr. Swapan Dasgupta,M,GEN,BJP,88461,753,89214,43.33
Tarakeswar,3,SURAJIT GHOSH,M,GEN,CPI(M),14396,199,14595,7.09
Tarakeswar,4,NOTA,,,NOTA,2740,12,2752,1.34
Tarakeswar,5,Sanju Chakraborty,M,GEN,RPPRINAT,1690,7,1697,0.82
Tarakeswar,6,Sukumar Khanra,M,GEN,IND,954,7,961,0.47
Pursurah,1,BIMAN GHOSH,M,GEN,BJP,118607,727,119334,53.5
Pursurah,2,DILIP YADAV,M,GEN,AITC,90505,651,91156,40.86
Pursurah,3,MONIKA MALIK GHOSH,F,SC,INC,7733,95,7828,3.51
Pursurah,4,NOTA,,,NOTA,2776,12,2788,1.25
Pursurah,5,CHIRANJIT BARIK,M,GEN,IND,1952,16,1968,0.88
Arambag,1,MADHUSUDAN BAG,M,SC,BJP,102518,590,103108,46.88
Arambag,2,SUJATA MONDAL,F,SC,AITC,95332,604,95936,43.62
Arambag,3,SAKTI MOHON MALIK,M,SC,CPI(M),14841,124,14965,6.8
Arambag,4,NOTA,,,NOTA,3163,8,3171,1.44
Arambag,5,BANKIM CHANDRA SANTRA,M,SC,BSP,2761,19,2780,1.26
Goghat,1,BISWANATH KARAK,M,SC,BJP,101743,484,102227,46.56
Goghat,2,MANAS MAJUMDAR,M,SC,AITC,97523,557,98080,44.67
Goghat,3,SHIBA PRASAD MALICK,M,SC,AIFB,14288,90,14378,6.55
Goghat,4,NOTA,,,NOTA,2472,10,2482,1.13
Goghat,5,SAMIR ROY,M,SC,BSP,2364,14,2378,1.08
Khanakul,1,SUSANTA GHOSH,M,GEN,BJP,106819,584,107403,49.27
Khanakul,2,MUNSI NAZBUL KARIM,M,GEN,AITC,94067,452,94519,43.36
Khanakul,3,FAISAL KHAN,M,GEN,RSSCMJP,8666,66,8732,4.01
Khanakul,4,NOTA,,,NOTA,3275,3,3278,1.5
Khanakul,5,CHANDAN SAMANTA,M,GEN,IND,2085,3,2088,0.96
Khanakul,6,ADITYA MANIK,M,GEN,IND,1036,9,1045,0.48
Khanakul,7,ATANU SAMANTA,M,GEN,IND,905,21,926,0.42
Tamluk,1,Saumen Kumar Mahapatra,M,GEN,AITC,107441,802,108243,45.86
Tamluk,2,Hare Krishna Bera,M,GEN,BJP,106624,826,107450,45.52
Tamluk,3,Goutam Panda,M,GEN,CPI,14552,166,14718,6.24
Tamluk,4,Jnanananda Roy,M,GEN,SUCI,2739,17,2756,1.17
Tamluk,5,NOTA,,,NOTA,1130,6,1136,0.48
Tamluk,6,Bhim Patra,M,GEN,IND,773,1,774,0.33
Tamluk,7,Sandip Batabyal,M,GEN,IND,760,2,762,0.32
Tamluk,8,Sulalit Mallick,M,GEN,AMB,189,3,192,0.08
Panskura Purba,1,Biplab Roy Chowdhury,M,GEN,AITC,90972,241,91213,45.97
Panskura Purba,2,Debabrata Pattanayek,M,GEN,BJP,81318,235,81553,41.11
Panskura Purba,3,Ibrahim Ali Sk,M,GEN,CPI(M),20634,83,20717,10.44
Panskura Purba,4,Chandramohan Manik,M,GEN,SUCI,1452,6,1458,0.73
Panskura Purba,5,NOTA,,,NOTA,1177,6,1183,0.6
Panskura Purba,6,Samir Hossain,M,GEN,IND,977,3,980,0.49
Panskura Purba,7,Bimal Poria,M,GEN,AMB,904,0,904,0.46
Panskura Purba,8,Tarun Mandal,M,SC,IUC,391,1,392,0.2
Panskura Paschim,1,PHIROJA BIBI,F,GEN,AITC,111047,658,111705,47.71
Panskura Paschim,2,SINTU SENAPATI,M,GEN,BJP,102144,672,102816,43.91
Panskura Paschim,3,CHITTARANJAN DASTHAKUR,M,GEN,CPI,14984,140,15124,6.46
Panskura Paschim,4,NOTA,,,NOTA,1331,6,1337,0.57
Panskura Paschim,5,SUNIL KUMAR JANA,M,GEN,SUCI,1230,9,1239,0.53
Panskura Paschim,6,NARAYAN KINKAR MISHRA,M,GEN,IND,1101,2,1103,0.47
Panskura Paschim,7,PREETILATA DAS TEWARI,F,GEN,LJP,813,4,817,0.35
Moyna,1,Ashoke Dinda,M,GEN,BJP,107054,1055,108109,48.17
Moyna,2,Sangram Kumar Dolai,M,SC,AITC,106027,822,106849,47.61
Moyna,3,Manik Bhaumik,M,GEN,INC,5030,78,5108,2.28
Moyna,4,Subrata Bag,M,SC,SUCI,1658,16,1674,0.75
Moyna,5,NOTA,,,NOTA,1324,11,1335,0.59
Moyna,6,Kamal Bag,M,SC,BSP,761,5,766,0.34
Moyna,7,Mahammad Ali Sk,M,GEN,IND,360,1,361,0.16
Moyna,8,Biplab Barai,M,SC,IND,232,0,232,0.1
Nandakumar,1,SUKUMAR DE,M,GEN,AITC,107330,851,108181,47.6
Nandakumar,2,ADHIKARY NILANJAN,M,GEN,BJP,102106,669,102775,45.22
Nandakumar,3,KARUNA SANKAR BHOWMIK,M,GEN,CPI(M),12651,131,12782,5.62
Nandakumar,4,NOTA,,,NOTA,1471,2,1473,0.65
Nandakumar,5,Saumitra Pattanayak,M,GEN,SUCI,1341,8,1349,0.59
Nandakumar,6,Marphat Ali Khan,M,GEN,IND,711,4,715,0.31
Mahisadal,1,TILAK KUMAR CHAKRABORTY,M,GEN,AITC,100768,1218,101986,46.49
Mahisadal,2,BISWANATH BANERJEE,M,GEN,BJP,98635,965,99600,45.41
Mahisadal,3,BIKRAM CHATTERJEE,M,GEN,RSSCMJP,13685,111,13796,6.29
Mahisadal,4,NOTA,,,NOTA,1759,6,1765,0.8
Mahisadal,5,TAPAN KUMAR MAITY,M,GEN,SUCI,969,13,982,0.45
Mahisadal,6,PHAJLUR RAHAMAN SEK,M,GEN,IND,785,3,788,0.36
Mahisadal,7,KOUSHIK DAS,M,GEN,IND,429,9,438,0.2
Haldia,1,Tapasi Mondal,F,SC,BJP,103489,637,104126,47.15
Haldia,2,Swapan Naskar,M,SC,AITC,88663,455,89118,40.36
Haldia,3,Kar Paik Manika,F,SC,CPI(M),22510,178,22688,10.27
Haldia,4,Subrata Ghorai,M,SC,BSP,1920,2,1922,0.87
Haldia,5,Narayan Pramanik,M,SC,SUCI,1548,8,1556,0.7
Haldia,6,NOTA,,,NOTA,1408,5,1413,0.64
Nandigram,1,ADHIKARI SUVENDU,M,GEN,BJP,109673,1091,110764,48.49
Nandigram,2,Mamata Banerjee,F,GEN,AITC,107937,871,108808,47.64
Nandigram,3,Minakshi Mukherjee,F,GEN,CPI(M),6198,69,6267,2.74
Nandigram,4,NOTA,,,NOTA,1089,1,1090,0.48
Nandigram,5,Swapan Parua,M,GEN,IND,773,3,776,0.34
Nandigram,6,Sk Saddam Hossain,M,GEN,IND,310,3,313,0.14
Nandigram,7,MANOJ KUMAR DAS,M,GEN,SUCI,235,5,240,0.11
Nandigram,8,Dipak Kumar Gayen,M,GEN,IND,74,0,74,0.03
Nandigram,9,Subrata Bose,M,GEN,IND,72,1,73,0.03
Chandipur,1,Soham Chakraborty,M,GEN,AITC,109193,577,109770,49.82
Chandipur,2,Pulak Kanti Guria,M,GEN,BJP,95695,603,96298,43.71
Chandipur,3,Ashis Kumar Guchhait,M,GEN,CPI(M),9708,129,9837,4.46
Chandipur,4,Bikash Chandra Das,M,GEN,WBSP Chalata,1365,0,1365,0.62
Chandipur,5,Biswanath Ghorai,M,SC,BSP,1253,1,1254,0.57
Chandipur,6,NOTA,,,NOTA,726,10,736,0.33
Chandipur,7,Arup Kumar Sahoo,M,GEN,IND,589,3,592,0.27
Chandipur,8,Swapan Kumar Bhowmik,M,GEN,SUCI,470,5,475,0.22
Patashpur,1,UTTAM BARIK,M,GEN,AITC,104268,1031,105299,50.42
Patashpur,2,AMBUJAKSHA MAHANTI,M,GEN,BJP,94402,903,95305,45.64
Patashpur,3,SAIKAT GIRI,M,GEN,CPI,6525,106,6631,3.18
Patashpur,4,NOTA,,,NOTA,856,5,861,0.41
Patashpur,5,SURJYENDU BIKASH PATRA,M,GEN,SUCI,721,10,731,0.35
Kanthi Uttar,1,SUMITA SINHA,F,GEN,BJP,112677,847,113524,49.7
Kanthi Uttar,2,TARUN KUMAR JANA,M,GEN,AITC,103116,1078,104194,45.62
Kanthi Uttar,3,SUTANU MAITY,M,GEN,CPI(M),6432,72,6504,2.85
Kanthi Uttar,4,NOTA,,,NOTA,1486,6,1492,0.65
Kanthi Uttar,5,PRABIR MISHRA,M,GEN,IND,864,2,866,0.38
Kanthi Uttar,6,PANCHANAN DAS,M,GEN,SUCI,767,6,773,0.34
Kanthi Uttar,7,LIRIKA MUKTAR,F,GEN,IND Chalata,649,3,652,0.29
Kanthi Uttar,8,DEBASIS DAS,M,GEN,IND,213,0,213,0.09
Kanthi Uttar,9,BISWANATH DAS,M,SC,IUC Glass,198,0,198,0.09
Bhagabanpur,1,RABINDRANATH MAITY,M,GEN,BJP,120633,847,121480,54.56
Bhagabanpur,2,ARDHENDU MAITY,M,GEN,AITC,93228,703,93931,42.19
Bhagabanpur,3,SHIU MAITI,M,GEN,INC,5192,82,5274,2.37
Bhagabanpur,4,NOTA,,,NOTA,1013,6,1019,0.46
Bhagabanpur,5,ASOKTARU PRADHAN,M,GEN,SUCI,938,8,946,0.42
Khejuri,1,SANTANU PRAMANIK,M,SC,BJP,109697,710,110407,51.93
Khejuri,2,PARTHA PRATIM DAS,M,SC,AITC,91814,628,92442,43.48
Khejuri,3,HIMANGSHU DAS,M,SC,CPI(M),7747,65,7812,3.67
Khejuri,4,NOTA,,,NOTA,1129,7,1136,0.53
Khejuri,5,Somnath Mandal,M,SC,SUCI,817,7,824,0.39
Kanthi Dakshin,1,ARUP KUMAR DAS,M,GEN,BJP,97499,978,98477,50.58
Kanthi Dakshin,2,JYOTIRMOY KAR,M,GEN,AITC,87257,927,88184,45.3
Kanthi Dakshin,3,ANURUP PANDA,M,GEN,CPI,5895,119,6014,3.09
Kanthi Dakshin,4,SHRABANI PAHARI,F,GEN,SUCI,1130,6,1136,0.58
Kanthi Dakshin,5,NOTA,,,NOTA,863,7,870,0.45
Ramnagar,1,AKHIL GIRI,M,GEN,AITC,111870,752,112622,50.72
Ramnagar,2,SWADESH RANJAN NAYAK,M,GEN,BJP,99477,628,100105,45.08
Ramnagar,3,SABYASACHI JANA,M,GEN,CPI(M),6657,94,6751,3.04
Ramnagar,4,NOTA,,,NOTA,1230,3,1233,0.56
Ramnagar,5,ARATI PAHARI,F,GEN,SUCI,942,2,944,0.43
Ramnagar,6,TRAYEE PRADHAN,F,GEN,RTORP,399,6,405,0.18
Egra,1,TARUN KUMAR MAITY,M,GEN,AITC,124805,958,125763,52.22
Egra,2,ARUP DASH,M,GEN,BJP,106357,915,107272,44.55
Egra,3,MANAS KUMAR KARMAHAPATRA,M,GEN,INC,4997,89,5086,2.11
Egra,4,NOTA,,,NOTA,1388,5,1393,0.58
Egra,5,JAGADIS SAU,M,GEN,SUCI,1290,13,1303,0.54
Dantan,1,BIKRAM CHANDRA PRADHAN,M,GEN,AITC,94609,600,95209,48.13
Dantan,2,Saktipada Nayak,M,GEN,BJP,93834,752,94586,47.82
Dantan,3,SISIR KUMAR PATRA,M,GEN,CPI,5556,96,5652,2.86
Dantan,4,NOTA,,,NOTA,1245,5,1250,0.63
Dantan,5,SUBHAS DAS,M,GEN,SUCI,1096,5,1101,0.56
Nayagram,1,DULAL MURMU,M,ST,AITC,99825,1078,100903,52.46
Nayagram,2,BAKUL MURMU,M,ST,BJP,77089,1060,78149,40.63
Nayagram,3,HARIPADA SAREN,M,ST,CPI(M),5755,108,5863,3.05
Nayagram,4,NOTA,,,NOTA,3077,9,3086,1.6
Nayagram,5,SHYAM MANDI,M,ST,BSP,1844,14,1858,0.97
Nayagram,6,BIDHAN CHANDRA SING,M,ST,IND,896,9,905,0.47
Nayagram,7,SHYAMLAL HANSDA,M,ST,IND,897,4,901,0.47
Nayagram,8,KALICHARAN BESHRA,M,ST,SUCI,685,4,689,0.36
Gopiballavpur,1,Dr. Khagendra Nath Mahata,M,GEN,AITC,102710,1405,104115,52.3
Gopiballavpur,2,Sanjit Mahata,M,GEN,BJP,79106,1241,80347,40.36
Gopiballavpur,3,Prasanta Kumar Das,M,GEN,CPI(M),5689,130,5819,2.92
Gopiballavpur,4,NOTA,,,NOTA,2781,10,2791,1.4
Gopiballavpur,5,Banamali Nayek,M,SC,BSP,1248,12,1260,0.63
Gopiballavpur,6,Subhas Mahata (Bula Babu),M,GEN,IND,1214,10,1224,0.61
Gopiballavpur,7,Rajesh Mahato,M,GEN,IND,1162,5,1167,0.59
Gopiballavpur,8,Ashoke Mahata,M,GEN,IND,972,8,980,0.49
Gopiballavpur,9,Susanta Kumar Das,M,GEN,IND,767,11,778,0.39
Gopiballavpur,10,Jiten Giri,M,GEN,IND,572,17,589,0.3
Jhargram,1,BIRBAHA HANSDA,F,ST,AITC,108044,1449,109493,54.26
Jhargram,2,SUKHAMAY SATPATHY (JAHAR),M,GEN,BJP,70048,1205,71253,35.31
Jhargram,3,MADHUJA SEN ROY,F,GEN,CPI(M),10179,251,10430,5.17
Jhargram,4,NOTA,,,NOTA,3615,21,3636,1.8
Jhargram,5,RAMKRISHNA SARKAR,M,GEN,BSP,1786,16,1802,0.89
Jhargram,6,ARCHANA SAIN,F,GEN,SUCI,1187,6,1193,0.59
Jhargram,7,MADHUSUDAN SINGHA,M,GEN,IND,1155,4,1159,0.57
Jhargram,8,HAMLET BASKEY,M,ST,IND,941,11,952,0.47
Jhargram,9,SIBAJI MAHATA,M,GEN,IND,786,14,800,0.4
Jhargram,10,LAXMAN HANSDA,M,ST,AMB,573,7,580,0.29
Jhargram,11,ASHUTOSH RANA,M,SC,IND,488,11,499,0.25
Keshiary,1,PARESH MURMU,M,ST,AITC,105826,540,106366,50.01
Keshiary,2,SONALI MURMU SOREN,F,ST,BJP,90298,738,91036,42.8
Keshiary,3,DR. PULIN BIHARI BASKE,M,ST,CPI(M),9165,105,9270,4.36
Keshiary,4,NOTA,,,NOTA,2564,6,2570,1.21
Keshiary,5,MITHUN MANDI,M,ST,BSP,1899,5,1904,0.9
Keshiary,6,JHARESWAR ROUTH,M,ST,SUCI,1523,12,1535,0.72
Kharagpur Sadar,1,HIRANMOY CHATTOPADHYAYA,M,GEN,BJP,79129,478,79607,46.45
Kharagpur Sadar,2,PRADIP SARKAR,M,GEN,AITC,75461,375,75836,44.25
Kharagpur Sadar,3,REETA SHARMA,F,GEN,INC,10705,86,10791,6.3
Kharagpur Sadar,4,NOTA,,,NOTA,2628,15,2643,1.54
Kharagpur Sadar,5,D. MADHUSUDAN RAO,M,GEN,HUMP CCTV,1697,4,1701,0.99
Kharagpur Sadar,6,SURANJAN MAHAPATRA,M,GEN,SUCI,800,7,807,0.47
Narayangarh,1,ATTA SURJA KANTA,M,GEN,AITC,100440,454,100894,46.33
Narayangarh,2,RAMA PRASAD GIRI,M,GEN,BJP,97758,720,98478,45.23
Narayangarh,3,TAPAS SINHA,M,GEN,CPI(M),13070,159,13229,6.08
Narayangarh,4,SHYAMA PADA JANA,M,GEN,SUCI,2812,21,2833,1.3
Narayangarh,5,NOTA,,,NOTA,1750,6,1756,0.81
Narayangarh,6,BANAMALI DAS,M,GEN,IND,557,3,560,0.26
Sabang,1,MANAS RANJAN BHUNIA,M,GEN,AITC,110370,1728,112098,47.46
Sabang,2,AMULYA MAITY,M,GEN,BJP,100807,1427,102234,43.28
Sabang,3,CHIRANJIB BHOWMIK,M,GEN,INC,17099,344,17443,7.38
Sabang,4,NOTA,,,NOTA,1515,19,1534,0.65
Sabang,5,Harekrishna Maiti,M,GEN,SUCI,1453,29,1482,0.63
Sabang,6,DEBASHIS BARMAN,M,SC,AMB,1408,2,1410,0.6
Pingla,1,AJIT MAITY,M,GEN,AITC,111624,811,112435,49.17
Pingla,2,ANTARA BHATTACHARYYA,F,GEN,BJP,104754,1025,105779,46.26
Pingla,3,SAMIR ROY,M,GEN,INC,7021,82,7103,3.11
Pingla,4,NOTA,,,NOTA,2060,13,2073,0.91
Pingla,5,SISHIR KUMAR MANNA,M,GEN,SUCI,1270,9,1279,0.56
Kharagpur,1,DINEN ROY,M,GEN,AITC,109250,477,109727,54.85
Kharagpur,2,TAPAN BHUYA,M,GEN,BJP,72505,992,73497,36.74
Kharagpur,3,SYED SADDAM ALI,M,GEN,CPI(M),11156,89,11245,5.62
Kharagpur,4,NOTA,,,NOTA,2310,4,2314,1.16
Kharagpur,5,SEKH ABDUR RAHAMAN,M,GEN,HUMP CCTV,1687,3,1690,0.84
Kharagpur,6,MANIK CHANDRA PARIA,M,SC,SUCI,949,5,954,0.48
Kharagpur,7,BARSHA MAHAPATRA,F,GEN,AMB,611,6,617,0.31
Debra,1,HUMAYUN KABIR,M,GEN,AITC,94683,1167,95850,46.79
Debra,2,BHARATI GHOSH,F,GEN,BJP,83654,970,84624,41.31
Debra,3,PRANKRISHNA MONDAL,M,GEN,CPI(M),20450,273,20723,10.12
Debra,4,DIPANKAR MAITY,M,GEN,SUCI,1501,8,1509,0.74
Debra,5,NOTA,,,NOTA,1346,7,1353,0.66
Debra,6,SUKANTA DAS,M,GEN,IND,806,1,807,0.39
Daspur,1,MAMATA BHUNIA,F,GEN,AITC,113911,842,114753,51.58
Daspur,2,PRASANTA BERA,M,GEN,BJP,87178,733,87911,39.52
Daspur,3,DHRUBA SEKHAR MANDAL,M,GEN,CPI(M),16649,396,17045,7.66
Daspur,4,JAGADISH MONDAL ADHIKARY,M,GEN,SUCI,1379,8,1387,0.62
Daspur,5,NOTA,,,NOTA,1356,12,1368,0.61
Ghatal,1,SITAL KAPAT,M,SC,BJP,104753,1059,105812,46.95
Ghatal,2,SHANKAR DOLAI,M,SC,AITC,104044,802,104846,46.52
Ghatal,3,KAMAL CHANDRA DOLUI,M,SC,CPI(M),9931,234,10165,4.51
Ghatal,4,ANJAN JANA,M,SC,SUCI,1998,10,2008,0.89
Ghatal,5,NOTA,,,NOTA,1295,10,1305,0.58
Ghatal,6,TAPAN KUMAR DOLUI,M,SC,IND,1232,7,1239,0.55
Chandrakona,1,ARUP DHARA,M,SC,AITC,121315,531,121846,48.87
Chandrakona,2,SIBARAM DAS,M,SC,BJP,109831,734,110565,44.35
Chandrakona,3,GOURANGA DAS,M,SC,RSSCMJP,10712,89,10801,4.33
Chandrakona,4,NOTA,,,NOTA,2900,6,2906,1.17
Chandrakona,5,SUDHIR ARI,M,SC,IND,1666,4,1670,0.67
Chandrakona,6,AKSHAY KHAN,M,SC,SUCI,1524,3,1527,0.61
Garbeta,1,Uttara Singha (Hazra),F,GEN,AITC,94358,570,94928,45.71
Garbeta,2,Madan Ruidas,M,GEN,BJP,83739,617,84356,40.62
Garbeta,3,Ghosh Kumar Tapan,M,GEN,CPI(M),22912,130,23042,11.09
Garbeta,4,NOTA,,,NOTA,2701,18,2719,1.31
Garbeta,5,Tapas Kumar Mishra,M,GEN,SUCI,1796,7,1803,0.87
Garbeta,6,Kutubuddin Khan,M,GEN,IND,830,3,833,0.4
Salboni,1,Srikanta Mahata,M,GEN,AITC,125097,923,126020,50.57
Salboni,2,Rajib Kundu,M,GEN,BJP,92415,961,93376,37.47
Salboni,3,Ghosh Susanta,M,GEN,CPI(M),19650,209,19859,7.97
Salboni,4,Rasbihari Mahata,M,GEN,IND,2632,11,2643,1.06
Salboni,5,NOTA,,,NOTA,1956,9,1965,0.79
Salboni,6,Laksmi Kanta Murmu,M,ST,IND,1643,14,1657,0.66
Salboni,7,Akshaya Kumar Mahata,M,GEN,AMB,1591,18,1609,0.65
Salboni,8,Md. Kabirul Islam Khan,M,GEN,HUMP CCTV,753,3,756,0.3
Salboni,9,Animesh Mahata,M,GEN,IND,741,4,745,0.3
Salboni,10,Paresh Chandra Dutta,M,GEN,SUCI,563,2,565,0.23
Keshpur,1,Seuli Saha,F,SC,AITC,116520,472,116992,50.81
Keshpur,2,Pritish Ranjan Kuar,M,SC,BJP,95859,413,96272,41.82
Keshpur,3,Rameswar Doloi,M,SC,CPI(M),13572,98,13670,5.94
Keshpur,4,NOTA,,,NOTA,3287,11,3298,1.43
Medinipur,1,June Maliah,F,GEN,AITC,119964,1211,121175,50.72
Medinipur,2,Samit Kumar Dash,M,GEN,BJP,95168,1610,96778,40.51
Medinipur,3,TARUN KUMAR GHOSH,M,GEN,CPI,12565,419,12984,5.43
Medinipur,4,NOTA,,,NOTA,3900,28,3928,1.64
Medinipur,5,Sukesh Palmal,M,GEN,AMB,1548,17,1565,0.66
Medinipur,6,DEBASISH AICH,M,GEN,SUCI,1468,32,1500,0.63
Medinipur,7,BISHWAJIT MAHATA,M,GEN,IND,957,11,968,0.41
Binpur,1,DEBNATH HANSDA,M,ST,AITC,99786,491,100277,53.11
Binpur,2,PALAN SAREN,M,ST,BJP,60213,570,60783,32.19
Binpur,3,DIBAKAR HANSDA,M,ST,CPI(M),8268,85,8353,4.42
Binpur,4,NITYALAL SING,M,ST,IND,6308,10,6318,3.35
Binpur,5,PATAL CHANDRA MURMU,M,ST,BSP,3526,4,3530,1.87
Binpur,6,NOTA,,,NOTA,3296,9,3305,1.75
Binpur,7,BABLU MURMU,M,ST,IND,2679,6,2685,1.42
Binpur,8,MANGAL CHANDRA SARDAR,M,ST,IND,1813,2,1815,0.96
Binpur,9,RAJIB MUDI,M,ST,SUCI,1729,3,1732,0.92
Bandwan,1,RAJIB LOCHAN SAREN,M,ST,AITC,112183,1154,113337,47.02
Bandwan,2,PARCY MURMU,M,ST,BJP,93298,1208,94506,39.21
Bandwan,3,BESRA SUSANTA KUMAR,M,ST,CPI(M),21928,276,22204,9.21
Bandwan,4,SIB SANKAR SINGH,M,ST,IND,5008,59,5067,2.1
Bandwan,5,TIKARAM HEMBRAM,M,ST,BSP,2976,11,2987,1.24
