Constituency,No,Name,Gender,Category,Party,General Vote,Postal Vote,Total,PctVotes
Barjora,5,SUDARSHAN ADHIKARI,M,GEN,SUCI,2351,1,2352,1.18
Barjora,6,RAGHUNATH ROY,M,SC,IND,2326,0,2326,1.16
Barjora,7,INDRANI SARDAR,F,GEN,BMUP,2049,1,2050,1.02
Onda,1,ARUP KUMAR KHAN,M,GEN,AITC,80373,230,80603,40.7
Onda,2,MANIK MUKHERJEE,M,GEN,AIFB,69390,365,69755,35.23
Onda,3,AMARNATH SHAKHA,M,GEN,BJP,27368,49,27417,13.85
Onda,4,ASHOKE CHATTOPADHYAY,M,GEN,IND,6149,9,6158,3.11
Onda,5,SADHAN CHATTARAJ,M,GEN,BSP,5015,0,5015,2.53
Onda,6,None of the Above,,,NOTA,4475,14,4489,2.27
Onda,7,SABIRUDDIN BHUINA,M,GEN,SUCI,3036,6,3042,1.54
Onda,8,BAIDYANATH CHINA,M,GEN,CPI(ML)(L),1538,1,1539,0.78
Bishnupur,1,TUSHAR KANTI BHATTACHARYA,M,GEN,INC,76200,441,76641,44.22
Bishnupur,2,SHYAMAPRASAD MUKHERJEE,M,GEN,AITC,75470,280,75750,43.71
Bishnupur,3,NANDA DULAL BANERJEE,M,GEN,BJP,11234,20,11254,6.49
Bishnupur,4,None of the Above,,,NOTA,3315,21,3336,1.92
Bishnupur,5,SHIBAPADA GIRI,M,GEN,CPIM,2433,0,2433,1.4
Bishnupur,6,SHASHI BHUSAN BANERJEE,M,GEN,SUCI,2253,1,2254,1.3
Bishnupur,7,SUNIL BESRA,M,ST,BMUP,1636,1,1637,0.94
Kotulpur,1,SHYAMAL SANTRA,M,SC,AITC,98486,415,98901,49.03
Kotulpur,2,AKSHAY SANTRA,M,SC,INC,77058,595,77653,38.5
Kotulpur,3,TARUN KUMAR KOTAL,M,SC,BJP,19194,61,19255,9.55
Kotulpur,4,None of the Above,,,NOTA,3457,13,3470,1.72
Kotulpur,5,TAPAS KSHETRAPAL,M,SC,BMUP,2433,0,2433,1.21
Indas,1,GURUPADA METE,M,SC,AITC,94651,289,94940,48.14
Indas,2,DILIP KUMAR MALIK,M,SC,CPM,75793,310,76103,38.59
Indas,3,NIRMAL KUMAR DHARA,M,SC,BJP,16195,51,16246,8.24
Indas,4,BASUDEB DIGER,M,SC,IND,3830,7,3837,1.95
Indas,5,None of the Above,,,NOTA,3654,16,3670,1.86
Indas,6,BHAIRAB LOHAR,M,SC,BSP,2408,1,2409,1.22
Sonamukhi,1,AJIT RAY,M,SC,CPM,85644,481,86125,46.05
Sonamukhi,2,DIPALI SAHA,F,SC,AITC,77180,226,77406,41.39
Sonamukhi,3,DEBJANI ROY,F,SC,BJP,15075,43,15118,8.08
Sonamukhi,4,None of the Above,,,NOTA,4800,11,4811,2.57
Sonamukhi,5,JAYANTA LOHAR,M,SC,BSP,3575,0,3575,1.91
Khandaghosh,1,NABIN CHANDRA BAG,M,SC,AITC,89953,198,90151,45.88
Khandaghosh,2,ASIMA ROY,F,SC,CPM,86652,297,86949,44.25
Khandaghosh,3,ASHOKE SANTRA,M,SC,BJP,13950,23,13973,7.11
Khandaghosh,4,PROTUL BISWAS,M,SC,BSP,2779,1,2780,1.41
Khandaghosh,5,None of the Above,,,NOTA,2618,6,2624,1.34
Bardhaman Dakshin,1,RABIRANJAN CHATTOPADHYAY,M,GEN,AITC,91317,565,91882,47.34
Bardhaman Dakshin,2,AINUL HAQUE,M,GEN,CPM,61144,1300,62444,32.17
Bardhaman Dakshin,3,SAMIR KUMAR ROY,M,GEN,IND,17063,142,17205,8.86
Bardhaman Dakshin,4,PRABAL ROY,M,GEN,BJP,16135,57,16192,8.34
Bardhaman Dakshin,5,None of the Above,,,NOTA,3380,14,3394,1.75
Bardhaman Dakshin,6,MD. HARUN,M,GEN,BSP,1615,1,1616,0.83
Bardhaman Dakshin,7,PARIKSHIT GORAIN,M,GEN,SUCI,1361,2,1363,0.7
Raina,1,NEPAL GHORUI,M,SC,AITC,94103,220,94323,45.77
Raina,2,KHAN BASUDEB,M,SC,CPM,93423,452,93875,45.55
Raina,3,KASHINATH PATRA,M,SC,BJP,14561,28,14589,7.08
Raina,4,None of the Above,,,NOTA,3296,10,3306,1.6
Jamalpur,1,SAMAR HAZRA,M,SC,CPM,85291,200,85491,44.53
Jamalpur,2,UJJAL PRAMANICK,M,SC,AITC,83927,141,84068,43.79
Jamalpur,3,PALLAB KUMAR ROY,M,SC,BJP,15082,12,15094,7.86
Jamalpur,4,None of the Above,,,NOTA,2612,4,2616,1.36
Jamalpur,5,BANKIM SANTRA,M,SC,BSP,1901,1,1902,0.99
Jamalpur,6,KISHORE KUMAR BISWAS,M,SC,JDP,1424,0,1424,0.74
Jamalpur,7,SANAT BHANGI,M,SC,IND,1391,0,1391,0.72
Monteswar,1,SAJAL PANJA,M,GEN,AITC,83932,202,84134,44.11
Monteswar,2,CHAUDHURI MD. HEDAYATULLAH,M,GEN,CPM,83144,284,83428,43.74
Monteswar,3,BISWAJIT PODDAR,M,GEN,BJP,15441,11,15452,8.1
Monteswar,4,KHOKAN DAS,M,SC,BSP,2644,0,2644,1.39
Monteswar,5,None of the Above,,,NOTA,2442,3,2445,1.28
Monteswar,6,JAGABANDHU MALIK,M,SC,MPOI,1437,0,1437,0.75
Monteswar,7,PREMCHAND SOREN,M,ST,JDP,1189,1,1190,0.62
Kalna,1,KUNDU BISWAJIT,M,SC,AITC,97150,280,97430,50.32
Kalna,2,SUKUL CHANDRA SIKDAR,M,SC,CPM,71646,523,72169,37.27
Kalna,3,NEWTON MAJUMDAR,M,SC,BJP,17548,29,17577,9.08
Kalna,4,None of the Above,,,NOTA,2856,9,2865,1.48
Kalna,5,RADHESYAM MANDAL,M,SC,BSP,1976,0,1976,1.02
Kalna,6,PEJUSH KUMAR SAHANA,M,SC,CPI(ML)(L),1612,0,1612,0.83
Memari,1,BEGUM NARGIS,F,GEN,AITC,94203,203,94406,46.35
Memari,2,DEBASHIS GHOSH,M,GEN,CPM,85217,306,85523,41.99
Memari,3,BHISMADEB BHATTACHARYA,M,GEN,BJP,15211,20,15231,7.48
Memari,4,SRABANTI MAJUMDER,F,SC,IND,2344,0,2344,1.15
Memari,5,DINESH SIKDAR,M,SC,BSP,2325,0,2325,1.14
Memari,6,None of the Above,,,NOTA,2284,3,2287,1.12
Memari,7,BUDO MURMU,M,ST,JDP,1557,1,1558,0.76
Bardhaman Uttar,1,NISITH KUMAR MALIK,M,SC,AITC,102515,371,102886,47.43
Bardhaman Uttar,2,APARNA SAHA,F,SC,CPM,90708,673,91381,42.12
Bardhaman Uttar,3,PRASANTA SAHA,M,SC,BJP,15242,33,15275,7.04
Bardhaman Uttar,4,None of the Above,,,NOTA,3391,10,3401,1.57
Bardhaman Uttar,5,TARUN KANTI MAJHI,M,SC,CPI(ML)(L),2275,0,2275,1.05
Bardhaman Uttar,6,MAHADEV MALIK,M,SC,BSP,1715,0,1715,0.79
Bhatar,1,SUBHASH MONDAL,M,GEN,AITC,92234,310,92544,46.86
Bhatar,2,BAMACHARAN BANERJEE,M,GEN,CPM,85842,422,86264,43.68
Bhatar,3,ANJAN MUKHERJEE,M,GEN,BJP,12931,19,12950,6.56
Bhatar,4,DHANANJAY GHOSHAL,M,GEN,BSP,2176,0,2176,1.1
Bhatar,5,None of the Above,,,NOTA,2105,3,2108,1.07
Bhatar,6,SANTOSH NANDI,M,GEN,IND,1437,1,1438,0.73
Purbasthali Dakshin,1,SWAPAN DEBNATH,M,GEN,AITC,104079,319,104398,52.85
Purbasthali Dakshin,2,ABHIJIT BHATTACHARYYA,M,GEN,INC,66467,265,66732,33.78
Purbasthali Dakshin,3,RAJIB KUMAR BHOWMICK,M,GEN,BJP,18996,7,19003,9.62
Purbasthali Dakshin,4,None of the Above,,,NOTA,1913,3,1916,0.97
Purbasthali Dakshin,5,NASIMUL GANI SAYED,M,GEN,PDS,1555,0,1555,0.79
Purbasthali Dakshin,6,JIYADUL SEIKH,M,GEN,CPI(ML)(L),1318,0,1318,0.67
Purbasthali Dakshin,7,MANORANJAN BOLL,M,SC,BSP,1222,1,1223,0.62
Purbasthali Dakshin,8,RAM HANSDA,M,ST,IND,796,0,796,0.4
Purbasthali Dakshin,9,ABUL KALAM SEIKH,M,GEN,IND,602,0,602,0.3
Purbasthali Uttar,1,PRADIP KUMAR SAHA,M,GEN,CPM,84205,344,84549,43.38
Purbasthali Uttar,2,TAPAN CHATTERJEE,M,GEN,AITC,81466,255,81721,41.93
Purbasthali Uttar,3,SWAPAN BHATTACHARYA,M,GEN,BJP,22401,9,22410,11.5
Purbasthali Uttar,4,JYOTSNA GOLDAR,F,SC,BSP,2193,0,2193,1.13
Purbasthali Uttar,5,None of the Above,,,NOTA,1531,3,1534,0.79
Purbasthali Uttar,6,ANSARUL AMAN MONDAL (BABU),M,GEN,CPI(ML)(L),1515,1,1516,0.78
Purbasthali Uttar,7,BINOD BIHARI DEBNATH,M,GEN,SP(I),997,0,997,0.51
Katwa,1,RABINDRANATH CHATTERJEE,M,GEN,AITC,90940,549,91489,44.81
Katwa,2,SHYAMA MAJUMDAR,F,GEN,INC,89922,656,90578,44.36
Katwa,3,ANIL DUTTA,M,GEN,BJP,14917,22,14939,7.32
Katwa,4,None of the Above,,,NOTA,2076,5,2081,1.02
Katwa,5,KRISHNADAS SAHA,M,GEN,PDS,1799,1,1800,0.88
Katwa,6,APURBA CHAKRABORTY,M,GEN,SUCI,1688,2,1690,0.83
Katwa,7,SRIDAM GOLDAR,M,SC,BSP,1614,0,1614,0.79
Ketugram,1,SEKH SAHONAWEZ,M,GEN,AITC,89153,288,89441,46.2
Ketugram,2,ABUL KADAR SYED,M,GEN,CPM,80470,242,80712,41.69
Ketugram,3,BANKUBIHARI GHOSH,M,GEN,BJP,16623,18,16641,8.6
Ketugram,4,None of the Above,,,NOTA,4405,9,4414,2.28
Ketugram,5,M. H. MUNSI (KACHI MUNSI),M,GEN,SUCI,2391,0,2391,1.24
Mangalkot,1,CHOWDHURY SIDDIQULLAH,M,GEN,AITC,89501,311,89812,45.87
Mangalkot,2,CHOUDHURY SAHAJAHAN,M,GEN,CPM,77659,279,77938,39.81
Mangalkot,3,GOPAL CHATTOPADHYAY,M,GEN,BJP,20755,25,20780,10.61
Mangalkot,4,RAMKRISHNA MALIK,M,SC,BSP,3314,1,3315,1.69
Mangalkot,5,None of the Above,,,NOTA,2204,6,2210,1.13
Mangalkot,6,RASIK SAREN,M,ST,SUCI,1731,0,1731,0.88
Ausgram,1,ABHEDANANDA THANDER,M,SC,AITC,90311,139,90450,45.94
Ausgram,2,BASUDEV METE,M,SC,CPM,83852,346,84198,42.76
Ausgram,3,SANATAN MAJI,M,SC,BJP,14673,13,14686,7.46
Ausgram,4,None of the Above,,,NOTA,3816,1,3817,1.94
Ausgram,5,KALPANA ANKURE,F,SC,IND,2262,1,2263,1.15
Ausgram,6,MANASA METE,M,SC,SUCI,1485,0,1485,0.75
Galsi,1,ALOK KUMAR MAJHI,M,SC,AITC,95096,107,95203,46.44
Galsi,2,NANDALAL PONDIT,M,SC,AIFB,84229,203,84432,41.19
Galsi,3,SUNDAR PASWAN,M,SC,BJP,21418,17,21435,10.46
Galsi,4,None of the Above,,,NOTA,3918,9,3927,1.92
Pandabeswar,1,KUMAR JITENDRA TEWARI,M,GEN,AITC,68519,81,68600,45.04
Pandabeswar,2,GOURANGA CHATTERJEE,M,GEN,CPM,63048,82,63130,41.44
Pandabeswar,3,JITEN CHATTERJEE,M,GEN,BJP,13593,11,13604,8.93
Pandabeswar,4,None of the Above,,,NOTA,2652,1,2653,1.74
Pandabeswar,5,ASIM KUMAR BHATTACHARJEE,M,GEN,SUCI,1580,0,1580,1.04
Pandabeswar,6,PURNENDU CHAUDHURI,M,GEN,IND,1435,0,1435,0.94
Pandabeswar,7,MOYNA RUIDAS,F,SC,BMUP,1323,0,1323,0.87
Durgapur Purba,1,SANTOSH DEBRAY,M,GEN,CPM,83927,273,84200,44.22
Durgapur Purba,2,PRADIP MAZUMDAR,M,GEN,AITC,74906,163,75069,39.42
Durgapur Purba,3,AKHIL MONDAL,M,GEN,BJP,23254,48,23302,12.24
Durgapur Purba,4,None of the Above,,,NOTA,3673,7,3680,1.93
Durgapur Purba,5,ASIT BARAN MONDAL,M,SC,SUCI,1675,1,1676,0.88
Durgapur Purba,6,SUKAMAL SAHA,M,GEN,IND,1352,2,1354,0.71
Durgapur Purba,7,ANIRUDDHA CHATTERJEE,M,GEN,IND,1138,0,1138,0.6
Durgapur paschim,1,BISHWANATH PARIAL,M,GEN,INC,108173,360,108533,54.44
Durgapur paschim,2,APURBA MUKHERJEE,M,GEN,AITC,63583,126,63709,31.95
Durgapur paschim,3,KALYAN DUBEY,M,GEN,BJP,18284,29,18313,9.19
Durgapur paschim,4,None of the Above,,,NOTA,3875,4,3879,1.95
Durgapur paschim,5,SHYAMALI BANERJEE (ROY CHOWDHURY),F,GEN,SUCI,1917,0,1917,0.96
Durgapur paschim,6,SANDIP SARKAR,M,SC,BSP,1505,1,1506,0.76
Durgapur paschim,7,KANAI DUTTA,M,GEN,IND,839,0,839,0.42
Durgapur paschim,8,ATUL CHANDRA BAURI,M,SC,BMUP,679,0,679,0.34
Raniganj,1,RUNU DUTTA,M,GEN,CPM,74727,268,74995,42.32
Raniganj,2,BANO NARGIS,F,GEN,AITC,62482,128,62610,35.33
Raniganj,3,MANISH SHARMA,M,GEN,BJP,32191,23,32214,18.18
Raniganj,4,None of the Above,,,NOTA,2706,2,2708,1.53
Raniganj,5,AJIT KUMAR BADYAKAR,M,SC,BSP,2599,0,2599,1.47
Raniganj,6,MAMONI ORANG,F,ST,BMUP,2081,0,2081,1.17
Jamuria,1,JAHANARA KHAN,F,GEN,CPM,67091,123,67214,43.28
Jamuria,2,V. SIVADASAN (DASU),M,GEN,AITC,59382,75,59457,38.29
Jamuria,3,SANTOSH SINGH,M,GEN,BJP,22032,8,22040,14.19
Jamuria,4,None of the Above,,,NOTA,3013,5,3018,1.94
Jamuria,5,KRIPAMAY DAS,M,GEN,IND,2051,0,2051,1.32
Jamuria,6,PRADIP RUIDAS,M,SC,BMUP,1513,0,1513,0.97
Asansol Dakshin,1,TAPAS BANERJEE,M,GEN,AITC,71387,128,71515,38.54
Asansol Dakshin,2,HEMANT PRABHAKAR,M,GEN,CPM,57040,192,57232,30.84
Asansol Dakshin,3,COL. DIPTANSU CHAUDHURY,M,GEN,BJP,49166,33,49199,26.51
Asansol Dakshin,4,None of the Above,,,NOTA,3906,5,3911,2.11
Asansol Dakshin,5,CHHOTON RUIDAS,M,SC,BMUP,2096,0,2096,1.13
Asansol Dakshin,6,SUKANTA HEMBRAM,M,ST,JDP,1601,0,1601,0.86
Asansol Uttar,1,MOLOY GHATAK,M,GEN,AITC,84561,154,84715,46.12
Asansol Uttar,2,NIRMAL KARMAKAR,M,GEN,BJP,60749,69,60818,33.11
Asansol Uttar,3,INDRANI MISHRA,F,GEN,INC,31690,202,31892,17.36
Asansol Uttar,4,None of the Above,,,NOTA,2792,3,2795,1.52
Asansol Uttar,5,DIPALI RUIDAS,F,SC,BMUP,2178,0,2178,1.19
Asansol Uttar,6,SHYAMA CHARAN DUTTA,M,GEN,ABHM,1268,0,1268,0.69
Kulti,1,UJJAL CHATTERJEE,M,GEN,AITC,68849,103,68952,40.81
Kulti,2,AJAY KUMAR PODDAR,M,GEN,BJP,49431,33,49464,29.28
Kulti,3,ABHIJIT ACHARYYA(BAPPA),M,GEN,INC,42804,91,42895,25.39
Kulti,4,None of the Above,,,NOTA,2845,3,2848,1.69
Kulti,5,MD. SHAKIL ANSARI,M,GEN,JMM,1896,0,1896,1.12
Kulti,6,KALLOL RAY,M,GEN,SUCI,1628,1,1629,0.96
Kulti,7,SAJAL DAS,M,SC,IND,1279,0,1279,0.76
Barbani,1,BIDHAN UPADHYAY,M,GEN,AITC,77302,162,77464,47.13
Barbani,2,SHIPRA MUKHERJEE,F,GEN,CPM,53280,135,53415,32.5
Barbani,3,AMAL ROY,M,GEN,BJP,25205,19,25224,15.35
Barbani,4,KRISHNAPADA NATH GOSWAMI,M,GEN,SHS,3480,0,3480,2.12
Barbani,5,None of the Above,,,NOTA,2758,3,2761,1.68
Barbani,6,PRANABESH DUTTA,M,GEN,SUCI,2029,3,2032,1.24
Dubrajpur,1,CHANDRA NARESH BAURI,M,SC,AITC,94012,297,94309,51.72
Dubrajpur,2,BIJOY BAGDI,M,SC,AIFB,54196,219,54415,29.84
Dubrajpur,3,RAMPRASAD DAS,M,SC,BJP,25193,65,25258,13.85
Dubrajpur,4,None of the Above,,,NOTA,3653,5,3658,2.01
Dubrajpur,5,KHAGEN DAS,M,SC,BMUP,2905,1,2906,1.59
Dubrajpur,6,BISWANATH BAURI,M,SC,IND,1811,1,1812,0.99
Suri,1,ASOK KUMAR CHATTOPADHYAY,M,GEN,AITC,93352,684,94036,47.68
Suri,2,DR. RAM CHANDRA DOME,M,SC,CPM,61458,770,62228,31.55
Suri,3,JOY BANERJEE,M,GEN,BJP,31936,176,32112,16.28
Suri,4,None of the Above,,,NOTA,4177,11,4188,2.12
Suri,5,SUNIL SOREN,M,ST,IND,2741,7,2748,1.39
Suri,6,SWADHIN DULUI,M,SC,SUCI,1927,1,1928,0.98
Bolpur,1,CHANDRANATH SINHA,M,GEN,AITC,112700,558,113258,54.8
Bolpur,2,TAPAN HORE,M,GEN,RSP,62905,326,63231,30.6
Bolpur,3,DILIP GHOSH,M,GEN,BJP,19517,36,19553,9.46
Bolpur,4,None of the Above,,,NOTA,4701,11,4712,2.28
Bolpur,5,MANGAL MARDI,M,ST,IND,1750,2,1752,0.85
Bolpur,6,DAS SURESH,M,SC,BSP,1573,0,1573,0.76
Bolpur,7,SEKH MATIUR RAHAMAN,M,GEN,MPOI,947,1,948,0.46
Bolpur,8,SAMARJIT BARMAN,M,SC,SUCI,831,1,832,0.4
Bolpur,9,MD SADDAKKAS,M,GEN,JD(S),802,0,802,0.39
Nanoor,1,SHYAMALI PRADHAN,F,SC,CPM,104089,285,104374,50.07
Nanoor,2,GADADHAR HAZRA,M,SC,AITC,78449,195,78644,37.73
Nanoor,3,TARAKESWAR SAHA,M,SC,BJP,18466,36,18502,8.88
Nanoor,4,None of the Above,,,NOTA,4339,3,4342,2.08
Nanoor,5,SEBASHISH BAGDI,M,SC,IND,2601,1,2602,1.25
Labpur,1,ISLAM MONIRUL,M,GEN,AITC,100761,377,101138,52.4
Labpur,2,SYED MAHFUZUL KARIM (MAHFUZ),M,GEN,CPM,70549,276,70825,36.69
Labpur,3,NIRMAL CHANDRA MANDAL,M,GEN,BJP,17479,34,17513,9.07
Labpur,4,None of the Above,,,NOTA,3527,9,3536,1.83
Sainthia,1,NILABATI SAHA,F,SC,AITC,102837,539,103376,52.17
Sainthia,2,DHIREN BAGDI,M,SC,CPM,64450,315,64765,32.68
Sainthia,3,PIYA SAHA,F,SC,BJP,23965,64,24029,12.13
Sainthia,4,None of the Above,,,NOTA,2590,9,2599,1.31
Sainthia,5,PABAN KUMAR BAGDI,M,SC,IND,1860,0,1860,0.94
Sainthia,6,NABA KUMAR DAS,M,SC,SUCI,1533,1,1534,0.77
Mayureswar,1,ABHIJIT ROY,M,GEN,AITC,88826,384,89210,48.54
Mayureswar,2,ARUP BAG,M,SC,CPM,50031,409,50440,27.44
Mayureswar,3,LOCKET CHATTERJEE,F,GEN,BJP,35168,161,35329,19.22
Mayureswar,4,None of the Above,,,NOTA,3150,5,3155,1.72
Mayureswar,5,SUDIP MANDAL(BAPI),M,SC,SP,1502,0,1502,0.82
Mayureswar,6,SANDIP ROY,M,GEN,IND,1275,0,1275,0.69
Mayureswar,7,SUSHEN DAS,M,SC,BSP,962,0,962,0.52
Mayureswar,8,ABUL KALAM AZAD,M,GEN,WPOI,863,1,864,0.47
Mayureswar,9,MANICK MONDAL,M,GEN,MPOI,571,0,571,0.31
Mayureswar,10,UTTAM KUNDU,M,GEN,SUCI,484,0,484,0.26
Rampurhat,1,ASISH BANERJEE,M,GEN,AITC,84979,456,85435,43.68
Rampurhat,2,SYED SIRAJ JIMMI,M,GEN,INC,63809,427,64236,32.84
Rampurhat,3,DUDH KUMAR MONDAL,M,GEN,BJP,25379,101,25480,13.03
Rampurhat,4,RABINDRANATH SOREN (RABIN),M,ST,IND,7697,8,7705,3.94
Rampurhat,5,None of the Above,,,NOTA,4039,13,4052,2.07
Rampurhat,6,MD HANNAN,M,GEN,AIFB,3606,7,3613,1.85
Rampurhat,7,TARAK LET,M,SC,BSP,1650,0,1650,0.84
Rampurhat,8,ASHIS KUMAR PAL,M,GEN,MPOI,1528,2,1530,0.78
Rampurhat,9,M A ZAMAN,M,GEN,SP,1012,0,1012,0.52
Rampurhat,10,MD MURSALIM,M,GEN,SUCI,884,0,884,0.45
Hansan,1,MILTAN RASID,M,GEN,INC,92305,314,92619,49.94
Hansan,2,ASIT KUMAR MAL,M,SC,AITC,76297,168,76465,41.23
Hansan,3,RUPARANI MONDAL,F,GEN,BJP,7639,23,7662,4.13
Hansan,4,None of the Above,,,NOTA,2395,5,2400,1.29
Hansan,5,PRABIR MUKHOPADHYAY,M,GEN,BSP,1584,0,1584,0.85
Hansan,6,BIKASH LET,M,SC,WPOI,1119,0,1119,0.6
Hansan,7,ALI TANSER,M,GEN,SP,1046,1,1047,0.56
Hansan,8,MANIK MAL,M,SC,CPI(ML)(L),1041,0,1041,0.56
Hansan,9,AMAL MONDAL,M,SC,SUCI,782,3,785,0.42
Hansan,10,KAMAL HASAN,M,GEN,RCPI(R),751,0,751,0.4
Nalhati,1,MOINUDDIN SHAMS,M,GEN,AITC,83216,196,83412,45.33
Nalhati,2,DIPAK CHATTERJEE,M,GEN,AIFB,72763,321,73084,39.71
Nalhati,3,ANIL SINGHA,M,GEN,BJP,19013,33,19046,10.35
Nalhati,4,DINABANDHU MONDAL,M,SC,BSP,4053,0,4053,2.2
Nalhati,5,ABDUS SALAM,M,GEN,SUCI,1884,1,1885,1.02
Nalhati,6,None of the Above,,,NOTA,1559,4,1563,0.85
Nalhati,7,SUKANTA GHOSH,M,GEN,IND,979,0,979,0.53
Murarai,1,ABDUR RAHAMAN (LITON),M,GEN,AITC,94490,171,94661,47.51
Murarai,2,ALI MORTUZA KHAN,M,GEN,INC,94142,239,94381,47.37
Murarai,3,HAYATUNNINSH BIBI,F,GEN,BJP,5341,4,5345,2.68
Murarai,4,None of the Above,,,NOTA,1687,2,1689,0.85
Murarai,5,BELAL SEKH,M,GEN,BSP,1376,0,1376,0.69
Murarai,6,MANGAL HEMRAM,M,ST,SUCI,910,7,917,0.46
Murarai,7,SAMSHUL MIYA,M,GEN,RLD,866,0,866,0.43
